,Unnamed: 0,text,cmp_code,eu_code
1168,1362,"Sie ist nicht nur aus sozialen,",706,
1169,1363,but also prefer to prefer for financial reasons.,414,
1170,1364,The stationary need for care must be pushed out as far as possible.,505,
1171,1365,The support of caring relatives must be promoted to the care benefits by the extensive alignment of the care allowance.,504,
1172,1366,Simplification and better clarity in social nursing and statutory health insurance,H,
1173,1367,"The AfD proposes a merging of social long -term care insurance and statutory health insurance in order to avoid frequently occurring interface problems in the care of those in need of care, which are also often also multimorbids.",504,
1174,1368,The scope of the social long -term insurance is to be adjusted to the insurance principle in health insurance.,504,
1175,1369,"Since their own children are essential for the functioning of the welfare state, it must be taken into account that childless insured persons due to the loss of child rearing with all the associated costs are reasonable to form their own reserves for the care infestation.",603,
1176,1370,Make a supply of drugs reliable,H,
1177,1371,The increasing waiting period in particular for vital medication and a risk of constant care quality have a need for reform.,504,
1178,1372,The following demands of the AfD result:,504,
1179,1373,The predominant monopoly situation,403,
1180,1374,and one -sided dependence on abroad,406,
1181,1375,"is counteracted by abolishing the discounts, expansion of the fixed amount market, adapting the manufacturer discounts and the abolition of the Reimport quota.",403,
1182,1376,"In order to avoid overloading the pharmaceutical budget, these measures are financed by expanding the benefit assessment for the patent -protected proportion of medication and by reducing sales tax for medication from 19 % to 7 %.",402,
1183,1377,"In other EU countries, a lowered tax rate already applies to medication or they are quite tax -free.",402,
1184,1378,Eine Bevorratung von rezeptpflichtigen Medikamenten für mindestens zwei Monate muss von den Herstellern sichergestellt werden.,504,
1185,1379,"In order to ensure a comprehensive and qualified supply of medicinal products, the owner-managed pharmacies must be preserved, which, with their delivery, night, Sunday and holiday service, ensure that the citizens will be supplyed on site for 365 days.",504,
1186,1380,"Organ donation, euthanasia",H,
1187,1381,The AfD rejects an obligation to donate organ.,201.1,
1188,1382,The process of dying is to be accompanied by the proven palliative medicine and passive euthanasia.,504,
1189,1383,Cannabis only in medicine,H,
1190,1384,"For medical indications, preparations with the main active ingredient should be available under medical supervision.",504,
1191,1385,We support the expansion of the addiction of psychiatric care for the permanent abstinence of drugs.,605.1,
1192,1386,Avoid antibiotic resistance and counter,H,
1193,1387,We call for mandatory examinations for multi -resistant germs at every inpatient hospital stay.,504,
1194,1388,Each clinic with an intensive care unit must mandatory a clinical microbiologist.,504,
1195,1389,"Disinfection foot mats, hand disinfection at main and station inputs, the implementation of fixed, binding visiting times and drawbacks in clinics, nursing homes and outpatient operational institutions will counteract life-threatening multi-resistant germs.",504,
1196,1390,"Unanimous quality controls in clinics and nursing homes, advice and sanctions of the health insurers (dental) medical associations with above-average antibiotic consumption in practices round off these measures.",504,
1197,1391,The development of reserve antibiotics in Germany as well as phageal therapy should experience state funding.,504,
1198,1392,Received the profession of alternative practitioner,H,
1199,1393,"Training and examination standards need a uniform, binding definition.",302,
1200,1394,"As part of the free choice of career, doctors must also be made possible to exercise the profession of alternative practitioner in addition to the medical activity.",201.1,
1201,1395,Requirements for foreign health care staff,H,
1202,1396,Medical specialist staff must generally have at least language skills at the C1 language level.,608.2,
1203,1397,The technical qualifications must be sufficient for the German standard without restriction.,608.2,
1204,1398,Study and training applicants who are committed to commitment in under-providing areas must be preferred.,301,
1205,1399,Create the sovereignty of the patient through his data,H,
1206,1400,Medical treatment data are characterized by particularly high sensitivity.,201.1,
1207,1401,"The AfD rejects the creation of a central database with the connection of clinics, practices, therapeutic facilities and pharmacies for storing confidential patient data.",201.1,
1208,1402,"We support the storage of emergency data records, a medication overview or a living will directly on a health insurance card for the benefit of the patient,",504,
1209,1403,decides on the use of this independently.,201.1,
1210,1404,WHO fundamentally reform,H,
1211,1405,"The financing and the personnel structure of the World Health Organization (WHO) must be reformed in order to restore the independence and neutrality of the WHO and to meet the claim of an international, i.e. intergovernmental organization.",304,
1212,1406,The necessary structural adjustments should be streamlined by the WHO,109,
1213,1407,And thus lead to a lowering of the contributions and donations financed by tax funds.,414,
1214,1408,"We are also committed to ensuring that the WHO again expands the conceptual requirements for the existence of a pandemic by the addition of ""an enormous number of death and illness cases"" valid until 2009.",505,
1215,1409,"If a fundamental reform is not enforceable according to these standards, we are in favor of leaving Germany from the World Health Organization.",109,
1216,1410,"Education, science and research",H,
1217,1411,Courage for performance instead of academic craze,H,
1218,1412,"A performance -oriented, differentiated education system is the basis of our prosperity and an essential part of our culture.",506,
1219,1413,"However, while the high school graduate quota has increased for decades, the trainees and new students lack fundamental knowledge and skills.",506,
1220,1414,"Since the Pisa shock 20 years ago, one reform has been chasing the other, with constant further lowering of the level.",506,
1221,1415,The educational standards of all school types and educational institutions must be raised again at the level of a leading science and industrial nation.,506,
1222,1416,We call for the departure of exclusive competence orientation,506,
1223,1417,And a stronger scientific orientation of the lesson.,506,
1224,1418,Received multi -part school system,H,
1225,1419,"Educational justice requires differentiation, not equalization.",506,
1226,1420,Efficient teaching and learning is only possible if the differences in performance between the students remain limited within a school form.,506,
1227,1421,We therefore support a differentiated but permeable school system that meets the different talents of the students.,506,
1228,1422,"The high school diploma must again become an identification of the ability to study, enable the secondary or secondary school degree to qualify vocational training.",506,
1229,1423,Schools in free sponsorship (private schools) are a sensible addition to the state education system.,506,
1230,1424,Strengthening vocational training: Master instead of master,H,
1231,1425,Dual training in companies and vocational schools is a successful model.,506,
1232,1426,"However, the striving for ever higher high school graduate rates endangers the youngsters in the apprenticeships.",410,
1233,1427,Numerous apprenticeships cannot be filled due to the lack of sufficiently qualified applicants.,410,
1234,1428,We want to strengthen the professional education and training system.,506,
1235,1429,The value of vocational training must be emphasized more.,506,
1236,1430,Digitization is not an end in itself,H,
1237,1431,"Basically, schools need modern, contemporary IT equipment.",411,
1238,1432,This is particularly necessary for computer science lessons and for vocational training in technical subjects.,411,
